Transaction_id,Member_number,Date,itemDescription
31860,1938,21-08-2014,pastry
31861,2247,19-11-2014,domestic eggs
31862,4789,11-02-2014,domestic eggs
31863,4804,26-11-2014,bottled beer
31864,3781,06-07-2014,margarine
31865,3902,19-06-2014,canned beer
31866,3056,31-03-2014,fruit/vegetable juice
31867,2106,06-09-2014,whole milk
31868,1839,20-03-2014,zwieback
31869,4933,03-03-2014,other vegetables
31870,3338,18-11-2014,other vegetables
31871,3442,11-11-2014,root vegetables
31872,2175,17-03-2014,soft cheese
31873,3808,19-02-2014,other vegetables
31874,1951,23-06-2014,curd
31875,3010,21-01-2014,root vegetables
31876,1379,04-06-2014,margarine
31877,3246,28-12-2014,dessert
31878,4649,05-10-2014,root vegetables
31879,3560,25-11-2014,whole milk
31880,4532,30-11-2014,other vegetables
31881,1767,08-11-2014,root vegetables
31882,2942,31-10-2014,domestic eggs
31883,1473,01-05-2014,rolls/buns
31884,1831,13-12-2014,chocolate
31885,4137,14-09-2014,napkins
31886,3094,15-12-2014,waffles
31887,1404,26-01-2014,cleaner
31888,2389,27-01-2014,butter milk
31889,2349,03-06-2014,red/blush wine
31890,4746,12-02-2014,bottled water
31891,3009,27-12-2014,flour
31892,4736,10-02-2014,curd
31893,3133,01-04-2014,yogurt
31894,3150,31-03-2014,pastry
31895,3707,10-12-2014,herbs
31896,2442,24-02-2014,cream cheese 
31897,2244,09-11-2014,whole milk
31898,2680,23-11-2014,instant coffee
31899,3006,20-06-2014,margarine
31900,4792,16-10-2014,bottled water
31901,3716,27-07-2014,sweet spreads
31902,4847,01-02-2014,other vegetables
31903,1497,26-05-2014,tea
31904,4235,13-05-2014,seasonal products
31905,3686,03-03-2014,specialty chocolate
31906,3866,19-10-2014,bottled beer
31907,1827,27-11-2014,pip fruit
31908,2133,27-04-2014,other vegetables
31909,4039,30-04-2014,beverages
31910,1612,25-12-2014,soups
31911,1967,07-10-2014,soda
31912,4953,23-10-2014,rolls/buns
31913,3893,16-05-2014,roll products 
31914,3217,12-08-2014,bottled beer
31915,2712,09-06-2014,frozen meals
31916,4525,22-06-2014,waffles
31917,3665,15-11-2014,hygiene articles
31918,2708,25-05-2014,coffee
31919,3046,28-02-2014,soda
31920,3437,19-09-2014,pickled vegetables
31921,1954,13-06-2014,dishes
31922,2781,08-10-2014,whipped/sour cream
31923,1129,18-04-2014,white wine
31924,3400,15-02-2014,hard cheese
31925,2133,08-11-2014,fruit/vegetable juice
31926,4622,11-09-2014,shopping bags
31927,2796,21-09-2014,cling film/bags
31928,4925,04-10-2014,shopping bags
31929,4760,16-12-2014,dishes
31930,1272,27-07-2014,cleaner
31931,3165,07-05-2014,whole milk
31932,3839,13-09-2014,rice
31933,1110,30-05-2014,yogurt
31934,2744,20-03-2014,margarine
31935,1685,03-06-2014,bottled water
31936,3435,08-11-2014,butter
31937,3316,10-09-2014,seasonal products
31938,3284,01-04-2014,coffee
31939,1896,20-11-2014,domestic eggs
31940,4538,22-06-2014,fruit/vegetable juice
31941,3072,18-06-2014,newspapers
31942,2102,21-07-2014,yogurt
31943,4685,29-09-2014,pet care
31944,3617,28-07-2014,oil
31945,1013,15-07-2014,mustard
31946,4616,29-07-2014,ice cream
31947,2561,19-04-2014,frozen fish
31948,2357,25-05-2014,frozen meals
31949,3423,11-07-2014,fruit/vegetable juice
31950,3259,12-03-2014,shopping bags
31951,4764,29-05-2014,brown bread
31952,1548,04-05-2014,bottled beer
31953,3209,15-03-2014,rolls/buns
31954,1562,30-07-2014,soda
31955,3849,15-12-2014,beverages
31956,4168,03-12-2014,whipped/sour cream
31957,3979,26-02-2014,ice cream
31958,1665,20-08-2014,canned beer
31959,1517,03-09-2014,coffee
31960,4894,05-07-2014,brown bread
31961,3058,12-03-2014,rolls/buns
31962,4036,20-06-2014,honey
31963,3240,31-10-2014,canned beer
31964,3784,04-03-2014,chocolate
31965,4290,30-06-2014,yogurt
31966,3264,27-02-2014,whipped/sour cream
31967,1092,10-12-2014,newspapers
31968,1035,25-06-2014,frozen vegetables
31969,1985,06-06-2014,bottled water
31970,2569,14-10-2014,margarine
31971,3237,14-10-2014,roll products 
31972,1966,18-08-2014,yogurt
31973,4935,19-03-2014,cling film/bags
31974,1569,19-01-2014,pastry
31975,1964,01-12-2014,brown bread
31976,4743,31-05-2014,napkins
31977,1353,25-06-2014,root vegetables
31978,3808,18-11-2014,bottled water
31979,2944,19-12-2014,newspapers
31980,1327,26-09-2014,canned vegetables
31981,3201,28-12-2014,bottled water
31982,3263,17-04-2014,soda
31983,4799,28-06-2014,hygiene articles
31984,3674,26-04-2014,frozen vegetables
31985,2453,05-02-2014,rolls/buns
31986,2274,14-08-2014,yogurt
31987,4705,20-10-2014,frozen vegetables
31988,1580,11-09-2014,canned beer
31989,3509,02-09-2014,bottled water
31990,4999,09-04-2014,newspapers
31991,2803,10-08-2014,curd
31992,2448,15-07-2014,hard cheese
31993,4823,16-09-2014,rolls/buns
31994,3084,27-10-2014,white wine
31995,2928,12-12-2014,frozen fish
31996,2990,31-05-2014,UHT-milk
31997,2440,08-07-2014,whole milk
31998,1896,13-02-2014,newspapers
31999,1204,13-04-2014,beverages
32000,4119,24-10-2014,frozen vegetables
32001,1978,22-02-2014,cookware
32002,1572,03-07-2014,candy
32003,4562,06-11-2014,rolls/buns
32004,1032,26-01-2014,newspapers
32005,4124,31-08-2014,shopping bags
32006,1566,05-11-2014,frozen meals
32007,1751,15-02-2014,candy
32008,4104,04-09-2014,bottled water
32009,2026,14-11-2014,napkins
32010,2538,01-03-2014,pastry
32011,2620,09-05-2014,rolls/buns
32012,2489,10-06-2014,shopping bags
32013,4650,07-10-2014,UHT-milk
32014,3525,09-07-2014,soda
32015,3614,20-09-2014,spices
32016,2301,08-11-2014,yogurt
32017,2294,14-01-2014,whipped/sour cream
32018,1152,26-12-2014,soda
32019,4887,12-11-2014,chocolate
32020,1995,29-10-2014,brown bread
32021,1725,21-09-2014,newspapers
32022,1258,04-05-2014,coffee
32023,4376,02-05-2014,rolls/buns
32024,2993,17-11-2014,napkins
32025,2534,09-02-2014,long life bakery product
32026,3757,23-10-2014,frozen vegetables
32027,3689,09-02-2014,zwieback
32028,4130,04-03-2014,soft cheese
32029,1018,27-05-2014,cake bar
32030,3027,29-04-2014,frozen vegetables
32031,3959,21-05-2014,instant coffee
32032,4453,01-12-2014,oil
32033,3427,11-05-2014,specialty chocolate
32034,4733,21-08-2014,curd cheese
32035,3599,23-12-2014,cleaner
32036,1190,25-11-2014,meat spreads
32037,2298,17-12-2014,napkins
32038,2177,02-10-2014,domestic eggs
32039,1779,07-06-2014,rolls/buns
32040,3721,02-08-2014,brown bread
32041,2256,24-11-2014,butter
32042,4671,16-07-2014,whole milk
32043,4299,26-02-2014,cake bar
32044,4679,08-03-2014,pudding powder
32045,2872,04-08-2014,domestic eggs
32046,3517,27-11-2014,brown bread
32047,3194,26-10-2014,soda
32048,2860,08-07-2014,chocolate
32049,1296,14-12-2014,bottled beer
32050,3041,04-07-2014,whipped/sour cream
32051,2690,02-01-2014,grapes
32052,4531,17-12-2014,flour
32053,1407,15-07-2014,pasta
32054,2271,16-07-2014,coffee
32055,4213,06-11-2014,rolls/buns
32056,2743,09-08-2014,shopping bags
32057,4879,01-05-2014,fruit/vegetable juice
32058,3425,05-01-2014,soda
32059,3175,18-11-2014,processed cheese
32060,1868,25-02-2014,newspapers
32061,3669,14-10-2014,bottled water
32062,4623,05-07-2014,salty snack
32063,3232,01-07-2014,soda
32064,1499,22-02-2014,soda
32065,3502,19-05-2014,fruit/vegetable juice
32066,2785,30-12-2014,chocolate
32067,4762,07-02-2014,misc. beverages
32068,1605,17-08-2014,rolls/buns
32069,4786,30-11-2014,dish cleaner
32070,3786,22-10-2014,bottled water
32071,4831,16-08-2014,bottled beer
32072,4620,23-06-2014,bottled beer
32073,1316,31-05-2014,curd
32074,1116,06-03-2014,napkins
32075,2746,20-05-2014,pickled vegetables
32076,3258,10-04-2014,specialty cheese
32077,1193,16-02-2014,shopping bags
32078,2602,18-04-2014,cream cheese 
32079,1098,19-07-2014,candy
32080,4733,09-11-2014,shopping bags
32081,3920,23-02-2014,brown bread
32082,3255,23-01-2014,semi-finished bread
32083,2713,21-05-2014,canned beer
32084,4068,29-06-2014,canned beer
32085,2369,07-01-2014,soda
32086,1547,09-03-2014,long life bakery product
32087,3183,24-09-2014,brown bread
32088,3484,04-07-2014,frozen meals
32089,3226,22-07-2014,chocolate
32090,4437,03-12-2014,oil
32091,1908,12-06-2014,mustard
32092,3678,23-01-2014,specialty bar
32093,2076,06-09-2014,rolls/buns
32094,2175,26-12-2014,shopping bags
32095,4582,23-04-2014,cat food
32096,1852,08-09-2014,shopping bags
32097,2148,25-01-2014,cream cheese 
32098,3898,25-08-2014,newspapers
32099,4009,19-02-2014,cream cheese 
32100,1527,15-04-2014,soda
32101,4269,30-12-2014,curd cheese
32102,1998,14-06-2014,sauces
32103,1230,17-12-2014,canned beer
32104,2142,25-10-2014,frozen vegetables
32105,2897,07-11-2014,curd
32106,3288,20-04-2014,frozen chicken
32107,2155,03-06-2014,soda
32108,2049,02-09-2014,dessert
32109,4663,18-04-2014,whole milk
32110,3521,10-10-2014,rolls/buns
32111,4407,06-06-2014,liquor (appetizer)
32112,3526,18-05-2014,specialty cheese
32113,3005,18-04-2014,coffee
32114,3083,29-03-2014,whole milk
32115,4046,29-12-2014,semi-finished bread
32116,2332,18-07-2014,flower (seeds)
32117,4376,01-08-2014,cereals
32118,2578,30-01-2014,whole milk
32119,4089,15-03-2014,hamburger meat
32120,4674,18-02-2014,other vegetables
32121,3639,05-01-2014,flower (seeds)
32122,4160,05-09-2014,soda
32123,2766,01-12-2014,long life bakery product
32124,1754,07-06-2014,bottled water
32125,3550,06-12-2014,yogurt
32126,1736,30-09-2014,root vegetables
32127,1315,11-12-2014,hygiene articles
32128,3633,12-10-2014,oil
32129,3425,15-12-2014,rolls/buns
32130,2697,07-07-2014,soft cheese
32131,3659,12-11-2014,canned beer
32132,1466,16-05-2014,beverages
32133,4440,12-02-2014,newspapers
32134,1280,17-04-2014,ice cream
32135,4375,30-10-2014,frozen fish
32136,3208,10-12-2014,newspapers
32137,4305,02-09-2014,flower (seeds)
32138,2525,04-03-2014,chocolate
32139,1498,23-08-2014,rolls/buns
32140,4108,27-08-2014,domestic eggs
32141,3249,02-04-2014,beverages
32142,2131,11-07-2014,other vegetables
32143,4886,21-08-2014,coffee
32144,1023,22-05-2014,curd
32145,2875,30-04-2014,herbs
32146,3407,16-12-2014,cling film/bags
32147,1632,29-05-2014,newspapers
32148,2668,01-12-2014,other vegetables
32149,3745,25-05-2014,bottled water
32150,1712,12-04-2014,rice
32151,4009,21-12-2014,soda
32152,4522,04-10-2014,other vegetables
32153,4852,24-01-2014,waffles
32154,3862,26-12-2014,salty snack
32155,3538,28-11-2014,pet care
32156,3821,14-12-2014,whipped/sour cream
32157,1889,20-06-2014,rolls/buns
32158,3963,01-06-2014,domestic eggs
32159,1478,07-07-2014,pastry
32160,2788,17-04-2014,pickled vegetables
32161,3822,23-12-2014,fruit/vegetable juice
32162,1728,18-10-2014,processed cheese
32163,3016,23-05-2014,pastry
32164,2018,13-04-2014,bottled beer
32165,3139,23-01-2014,rum
32166,2823,07-08-2014,napkins
32167,1820,23-01-2014,butter milk
32168,1596,10-09-2014,other vegetables
32169,3333,12-05-2014,other vegetables
32170,2408,02-08-2014,shopping bags
32171,1303,27-09-2014,detergent
32172,2835,11-08-2014,rolls/buns
32173,1921,17-08-2014,hygiene articles
32174,3313,23-11-2014,white bread
32175,2772,04-04-2014,shopping bags
32176,1929,03-02-2014,newspapers
32177,3066,17-10-2014,long life bakery product
32178,4176,25-09-2014,shopping bags
32179,1544,18-03-2014,cat food
32180,3479,07-06-2014,long life bakery product
32181,2321,06-02-2014,chocolate
32182,2076,14-01-2014,salty snack
32183,3761,25-12-2014,long life bakery product
32184,2229,07-10-2014,rolls/buns
32185,3612,12-03-2014,shopping bags
32186,4842,25-03-2014,UHT-milk
32187,2725,05-01-2014,baking powder
32188,1917,26-01-2014,curd cheese
32189,2276,29-11-2014,yogurt
32190,3964,30-01-2014,pastry
32191,4469,13-09-2014,curd
32192,1307,29-08-2014,sugar
32193,3343,11-02-2014,hygiene articles
32194,1903,15-08-2014,dish cleaner
32195,3354,11-12-2014,beverages
32196,2580,03-04-2014,salad dressing
32197,2685,11-02-2014,whole milk
32198,1761,18-10-2014,hygiene articles
32199,3475,01-09-2014,canned fish
32200,2758,07-12-2014,cream cheese 
32201,1450,08-12-2014,misc. beverages
32202,2832,07-07-2014,newspapers
32203,2709,18-05-2014,bottled water
32204,1820,11-01-2014,butter milk
32205,2186,19-06-2014,whole milk
32206,2341,23-03-2014,toilet cleaner
32207,3386,10-05-2014,soda
32208,2160,07-11-2014,white bread
32209,2754,20-11-2014,margarine
32210,3280,07-06-2014,soda
32211,2578,07-11-2014,shopping bags
32212,1822,04-03-2014,bottled beer
32213,3644,16-04-2014,photo/film
32214,4144,08-01-2014,bottled beer
32215,4464,23-01-2014,coffee
32216,1530,11-10-2014,condensed milk
32217,2730,17-03-2014,salty snack
32218,4983,14-07-2014,shopping bags
32219,2847,13-06-2014,yogurt
32220,4941,13-08-2014,butter milk
32221,3842,03-03-2014,pastry
32222,3005,26-07-2014,frozen meals
32223,2218,25-12-2014,brown bread
32224,1797,14-11-2014,sliced cheese
32225,1870,17-06-2014,rolls/buns
32226,2107,24-02-2014,salty snack
32227,1211,09-11-2014,margarine
32228,3397,07-10-2014,white bread
32229,4260,01-01-2014,brown bread
32230,4416,30-07-2014,newspapers
32231,4094,22-01-2014,margarine
32232,2813,20-12-2014,yogurt
32233,2001,14-11-2014,napkins
32234,3631,12-09-2014,frozen vegetables
32235,4922,21-04-2014,liquor (appetizer)
32236,1102,14-02-2014,frozen vegetables
32237,4274,24-02-2014,rolls/buns
32238,1022,25-03-2014,whipped/sour cream
32239,4433,16-02-2014,grapes
32240,4567,31-05-2014,coffee
32241,3793,26-05-2014,soda
32242,4448,11-06-2014,curd
32243,3491,19-06-2014,cat food
32244,1684,17-02-2014,curd
32245,3250,19-10-2014,root vegetables
32246,3306,05-02-2014,dog food
32247,3923,19-12-2014,bottled water
32248,1099,18-07-2014,brown bread
32249,1005,09-01-2014,rolls/buns
32250,2593,13-04-2014,shopping bags
32251,1657,04-03-2014,rolls/buns
32252,4059,13-06-2014,bottled water
32253,2094,02-03-2014,whole milk
32254,1124,23-08-2014,soda
32255,2967,23-01-2014,flower (seeds)
32256,4685,16-07-2014,hygiene articles
32257,3254,02-03-2014,other vegetables
32258,2151,15-08-2014,pip fruit
32259,2950,17-10-2014,margarine
32260,2497,06-08-2014,whole milk
32261,3034,14-12-2014,soap
32262,1269,14-04-2014,seasonal products
32263,3127,03-12-2014,bottled water
32264,3614,06-01-2014,frozen meals
32265,1233,28-08-2014,rolls/buns
32266,3063,13-12-2014,flour
32267,3410,22-02-2014,pastry
32268,2070,20-12-2014,frozen dessert
32269,1975,09-01-2014,soups
32270,3912,08-12-2014,cream cheese 
32271,1544,24-04-2014,brown bread
32272,1508,28-09-2014,yogurt
32273,3342,06-09-2014,brandy
32274,2964,22-09-2014,UHT-milk
32275,1752,23-11-2014,cake bar
32276,4908,08-05-2014,flour
32277,2559,31-07-2014,napkins
32278,3926,10-02-2014,cat food
32279,2975,27-03-2014,flower (seeds)
32280,3443,26-09-2014,domestic eggs
32281,4712,07-09-2014,newspapers
32282,2041,09-05-2014,long life bakery product
32283,4718,08-03-2014,hygiene articles
32284,3584,18-11-2014,soda
32285,4691,08-05-2014,specialty chocolate
32286,4226,08-09-2014,specialty bar
32287,3221,30-01-2014,chocolate
32288,3874,19-07-2014,fruit/vegetable juice
32289,1866,09-02-2014,specialty chocolate
32290,3139,26-06-2014,misc. beverages
32291,4131,02-07-2014,rolls/buns
32292,2961,31-07-2014,canned fruit
32293,3651,09-09-2014,brown bread
32294,4137,25-06-2014,domestic eggs
32295,4997,05-01-2014,canned beer
32296,3348,30-03-2014,frozen vegetables
32297,4700,19-10-2014,baking powder
32298,3190,26-08-2014,kitchen towels
32299,4772,02-06-2014,sauces
32300,2070,29-03-2014,candy
32301,2512,19-12-2014,shopping bags
32302,3783,07-11-2014,canned beer
32303,3681,09-06-2014,frozen vegetables
32304,1620,27-02-2014,sparkling wine
32305,1580,19-05-2014,chewing gum
32306,4268,12-07-2014,margarine
32307,1770,01-07-2014,mayonnaise
32308,1077,17-07-2014,pasta
32309,2310,22-04-2014,yogurt
32310,1879,08-11-2014,rolls/buns
32311,2293,30-07-2014,bottled water
32312,3324,07-05-2014,other vegetables
32313,2149,16-08-2014,sugar
32314,4380,12-08-2014,red/blush wine
32315,3268,23-01-2014,white bread
32316,2562,13-07-2014,meat spreads
32317,4092,19-06-2014,root vegetables
32318,1486,02-12-2014,candles
32319,2538,15-10-2014,pastry
32320,1254,03-03-2014,napkins
32321,2716,09-06-2014,soda
32322,4101,27-11-2014,brown bread
32323,4259,20-12-2014,domestic eggs
32324,2252,08-08-2014,domestic eggs
32325,4705,18-02-2014,mayonnaise
32326,3882,15-08-2014,butter milk
32327,1919,06-12-2014,white wine
32328,3915,09-08-2014,bathroom cleaner
32329,1115,31-07-2014,root vegetables
32330,1260,04-10-2014,shopping bags
32331,3107,13-12-2014,chocolate
32332,4196,03-02-2014,flower (seeds)
32333,3303,10-01-2014,dishes
32334,1575,20-09-2014,shopping bags
32335,3390,02-12-2014,shopping bags
32336,3487,22-05-2014,frozen vegetables
32337,4373,16-05-2014,bottled water
32338,3348,29-10-2014,cat food
32339,2030,29-01-2014,berries
32340,2836,04-10-2014,shopping bags
32341,3364,14-07-2014,other vegetables
32342,3366,28-05-2014,softener
32343,3929,10-01-2014,dish cleaner
32344,1017,21-02-2014,root vegetables
32345,1456,12-08-2014,shopping bags
32346,3344,21-01-2014,bottled water
32347,4649,06-01-2014,soda
32348,4566,31-10-2014,red/blush wine
32349,1922,07-01-2014,whipped/sour cream
32350,3090,19-03-2014,rolls/buns
32351,3383,13-11-2014,syrup
32352,3284,27-01-2014,oil
32353,3905,03-02-2014,meat spreads
32354,3768,31-07-2014,frozen vegetables
32355,3464,30-06-2014,chocolate
32356,2742,07-07-2014,UHT-milk
32357,2019,10-06-2014,candy
32358,3131,03-12-2014,soda
32359,3502,15-06-2014,shopping bags
32360,3077,01-04-2014,domestic eggs
32361,1298,26-07-2014,rolls/buns
32362,2740,16-06-2014,whipped/sour cream
32363,2933,01-08-2014,seasonal products
32364,4650,12-07-2014,shopping bags
32365,3622,28-09-2014,cereals
32366,4526,17-12-2014,soda
32367,4467,11-12-2014,soda
32368,1302,22-11-2014,bottled water
32369,2322,15-02-2014,cake bar
32370,2212,08-06-2014,soda
32371,1905,31-01-2014,soups
32372,3413,27-10-2014,bottled water
32373,3437,07-11-2014,frozen vegetables
32374,2758,26-05-2014,flour
32375,3942,18-04-2014,shopping bags
32376,2479,09-03-2014,brown bread
32377,4773,16-12-2014,bottled beer
32378,4480,12-06-2014,chocolate
32379,2562,17-05-2014,coffee
32380,2069,12-11-2014,newspapers
32381,4646,11-12-2014,specialty fat
32382,4960,28-10-2014,chewing gum
32383,2278,15-03-2014,hygiene articles
32384,1154,15-05-2014,rolls/buns
32385,4536,11-05-2014,root vegetables
32386,2982,22-10-2014,margarine
32387,3098,29-05-2014,sugar
32388,1523,20-03-2014,oil
32389,1796,15-11-2014,rolls/buns
32390,2086,02-12-2014,root vegetables
32391,1770,15-05-2014,pickled vegetables
32392,2801,17-06-2014,other vegetables
32393,3848,16-01-2014,frozen vegetables
32394,1682,18-01-2014,newspapers
32395,1793,30-09-2014,chocolate
32396,4831,29-07-2014,rolls/buns
32397,3451,08-06-2014,yogurt
32398,1791,02-10-2014,bottled water
32399,1352,03-03-2014,bottled water
32400,3003,22-04-2014,shopping bags
32401,2067,03-07-2014,brown bread
32402,2042,19-12-2014,newspapers
32403,2303,30-07-2014,white wine
32404,1768,22-07-2014,butter milk
32405,2139,02-03-2014,butter milk
32406,1917,09-10-2014,curd
32407,1418,21-06-2014,curd
32408,2134,17-01-2014,bottled water
32409,3354,14-05-2014,female sanitary products
32410,4109,05-12-2014,rolls/buns
32411,1377,11-12-2014,tea
32412,4360,27-09-2014,margarine
32413,2590,27-08-2014,snack products
32414,2358,08-08-2014,berries
32415,2191,22-10-2014,red/blush wine
32416,2719,18-12-2014,root vegetables
32417,1908,29-10-2014,canned beer
32418,1410,11-02-2014,bottled water
32419,2815,05-08-2014,yogurt
32420,3304,15-11-2014,white bread
32421,1608,14-01-2014,ice cream
32422,1427,04-02-2014,red/blush wine
32423,1709,22-08-2014,coffee
32424,1342,20-08-2014,margarine
32425,3593,11-03-2014,dish cleaner
32426,1057,08-06-2014,UHT-milk
32427,2288,16-10-2014,fruit/vegetable juice
32428,1922,07-11-2014,root vegetables
32429,3166,22-06-2014,specialty bar
32430,3733,23-05-2014,butter
32431,1837,27-02-2014,long life bakery product
32432,2619,24-12-2014,whole milk
32433,1657,29-04-2014,frozen meals
32434,3919,08-02-2014,bottled beer
32435,2354,20-08-2014,Instant food products
32436,4018,23-11-2014,napkins
32437,4968,05-11-2014,canned vegetables
32438,1050,15-02-2014,beverages
32439,1540,27-11-2014,pastry
32440,1101,25-12-2014,sparkling wine
32441,4354,30-07-2014,grapes
32442,2038,23-07-2014,pastry
32443,2853,26-10-2014,semi-finished bread
32444,4830,04-01-2014,ice cream
32445,4434,29-11-2014,chocolate
32446,2400,08-03-2014,white bread
32447,3918,20-03-2014,napkins
32448,1062,26-01-2014,sauces
32449,1866,14-08-2014,other vegetables
32450,3389,20-07-2014,newspapers
32451,3082,21-05-2014,fruit/vegetable juice
32452,4363,30-05-2014,coffee
32453,1941,29-01-2014,rolls/buns
32454,3932,07-05-2014,bottled beer
32455,3787,02-03-2014,pasta
32456,2196,28-06-2014,sliced cheese
32457,1587,01-09-2014,skin care
32458,4066,01-11-2014,chewing gum
32459,2733,05-05-2014,bottled water
32460,4656,19-06-2014,cat food
32461,3107,12-12-2014,waffles
32462,1171,01-03-2014,whipped/sour cream
32463,3321,19-04-2014,salty snack
32464,3908,27-04-2014,pastry
32465,2916,06-12-2014,bottled beer
32466,2334,03-02-2014,rolls/buns
32467,1736,10-09-2014,long life bakery product
32468,2663,13-05-2014,bottled water
32469,2689,27-08-2014,curd
32470,1174,29-12-2014,cling film/bags
32471,3194,22-10-2014,soda
32472,1661,29-08-2014,frozen fruits
32473,4956,20-11-2014,pot plants
32474,3668,11-08-2014,fruit/vegetable juice
32475,3816,24-10-2014,packaged fruit/vegetables
32476,3077,15-05-2014,curd
32477,2542,01-01-2014,bottled water
32478,1245,12-07-2014,soft cheese
32479,3571,03-02-2014,curd
32480,1427,12-02-2014,canned fish
32481,3050,11-11-2014,waffles
32482,2550,27-02-2014,whole milk
32483,3524,05-09-2014,dessert
32484,4626,02-07-2014,pastry
32485,2178,14-04-2014,root vegetables
32486,1526,21-07-2014,shopping bags
32487,3075,09-02-2014,hard cheese
32488,1381,01-01-2014,soda
32489,2361,04-01-2014,whipped/sour cream
32490,3507,09-08-2014,UHT-milk
32491,1225,03-03-2014,curd
32492,4745,28-03-2014,bottled water
32493,4623,25-06-2014,frozen vegetables
32494,2727,29-05-2014,bottled beer
32495,4147,25-08-2014,napkins
32496,4223,20-03-2014,frozen meals
32497,2604,03-04-2014,butter milk
32498,2591,10-12-2014,root vegetables
32499,3662,16-02-2014,bottled water
32500,3719,03-10-2014,rolls/buns
32501,2535,01-04-2014,rolls/buns
32502,2323,06-09-2014,napkins
32503,2003,30-11-2014,baking powder
32504,4646,30-03-2014,dishes
32505,3277,31-10-2014,other vegetables
32506,1910,20-05-2014,other vegetables
32507,2521,22-03-2014,pastry
32508,4510,22-10-2014,rolls/buns
32509,4451,23-11-2014,fruit/vegetable juice
32510,3539,09-05-2014,tropical fruit
32511,3206,07-07-2014,domestic eggs
32512,1748,12-03-2014,root vegetables
32513,4554,20-07-2014,napkins
32514,4449,25-09-2014,brown bread
32515,1932,02-08-2014,cat food
32516,4228,26-06-2014,brown bread
32517,1190,10-09-2014,specialty chocolate
32518,1814,28-06-2014,other vegetables
32519,1815,27-06-2014,butter
32520,4637,28-08-2014,rolls/buns
32521,4712,14-12-2014,whipped/sour cream
32522,4539,31-03-2014,brown bread
32523,2388,19-11-2014,shopping bags
32524,2131,22-09-2014,rolls/buns
32525,1422,26-02-2014,rolls/buns
32526,1304,07-06-2014,other vegetables
32527,2269,26-05-2014,bottled water
32528,4288,20-06-2014,frozen potato products
32529,1061,23-10-2014,dessert
32530,4093,08-07-2014,white bread
32531,4937,30-09-2014,hard cheese
32532,1384,28-09-2014,cling film/bags
32533,3442,02-03-2014,brandy
32534,1446,02-09-2014,rolls/buns
32535,3901,14-02-2014,whole milk
32536,1002,09-02-2014,other vegetables
32537,4437,04-11-2014,specialty chocolate
32538,3905,11-05-2014,soda
32539,2956,23-10-2014,cream cheese 
32540,3090,23-01-2014,chewing gum
32541,3305,24-08-2014,shopping bags
32542,2893,16-04-2014,pickled vegetables
32543,3916,22-05-2014,onions
32544,1770,23-04-2014,whole milk
32545,1303,28-10-2014,pastry
32546,2846,26-10-2014,shopping bags
32547,4143,14-01-2014,other vegetables
32548,3166,08-11-2014,other vegetables
32549,2679,31-08-2014,soda
32550,3229,16-11-2014,coffee
32551,4720,20-06-2014,bottled water
32552,3227,21-07-2014,yogurt
32553,2463,14-01-2014,soda
32554,4079,18-03-2014,curd
32555,4234,10-06-2014,whole milk
32556,4487,29-07-2014,curd
32557,2925,25-08-2014,salt
32558,2638,06-01-2014,misc. beverages
32559,3543,13-09-2014,processed cheese
32560,2763,18-05-2014,whipped/sour cream
32561,1331,06-04-2014,fruit/vegetable juice
32562,4338,09-10-2014,pip fruit
32563,3268,03-11-2014,cling film/bags
32564,3985,22-06-2014,cake bar
32565,4659,22-01-2014,root vegetables
32566,1838,19-06-2014,salty snack
32567,1652,19-06-2014,curd
32568,3737,03-01-2014,shopping bags
32569,1886,13-09-2014,chocolate marshmallow
32570,4784,28-10-2014,soft cheese
32571,4546,18-10-2014,pickled vegetables
32572,1471,31-07-2014,butter
32573,4084,19-04-2014,margarine
32574,2040,10-04-2014,hard cheese
32575,1797,18-01-2014,chocolate marshmallow
32576,3076,22-02-2014,soda
32577,4975,10-02-2014,curd
32578,3526,10-07-2014,yogurt
32579,4571,25-08-2014,dessert
32580,3476,02-04-2014,pastry
32581,4398,28-08-2014,canned beer
32582,3115,22-09-2014,frozen fish
32583,2707,18-03-2014,detergent
32584,1774,15-09-2014,syrup
32585,2012,04-08-2014,butter milk
32586,4981,26-02-2014,specialty chocolate
32587,4427,09-01-2014,salt
32588,3499,02-12-2014,sugar
32589,3020,08-12-2014,pot plants
32590,2854,15-07-2014,pip fruit
32591,3624,12-05-2014,hard cheese
32592,3909,06-09-2014,yogurt
32593,3517,20-07-2014,chocolate marshmallow
32594,3499,16-08-2014,curd
32595,4182,17-01-2014,sliced cheese
32596,2379,01-06-2014,brown bread
32597,2074,27-08-2014,candy
32598,2790,03-03-2014,berries
32599,4190,07-12-2014,shopping bags
32600,4938,01-09-2014,dessert
32601,4984,14-06-2014,soups
32602,4589,09-11-2014,whole milk
32603,4932,21-03-2014,root vegetables
32604,2751,11-03-2014,female sanitary products
32605,4663,13-03-2014,domestic eggs
32606,1460,07-05-2014,yogurt
32607,4986,06-10-2014,dessert
32608,1310,22-11-2014,salty snack
32609,2161,04-05-2014,shopping bags
32610,1526,18-02-2014,other vegetables
32611,1026,18-06-2014,long life bakery product
32612,1041,07-07-2014,dessert
32613,3065,23-02-2014,yogurt
32614,3846,11-07-2014,whole milk
32615,3672,30-09-2014,root vegetables
